Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,SRE,0,0,0,0,33180000000.0,62980000000.0,35.4,17.01,2.53,2.84,2.23,5.39,16.04,7.91,20.35,2.68,5.82,11690000000.0,43.6,8.7,4090000000.0,3930000000.0,924000000.0,3.42,,192000000.0,0.7,25550000000.0,132.74,0.49,54.35,3450000000.0,-1580000000.0,0.46,115.86,114.77,1830000.0,274040000.0,273520000.0,0.15,99.11,20900000.0,12.07,8.9,21320000.0
0,0,GMCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MO,0,0,0,0,99010000000.0,123460000000.0,14.37,11.8,1.82,5.04,6.69,6.29,12.27,35.48,50.1,12.44,46.07,19630000000.0,10.4,1.5,12180000000.0,10060000000.0,6950000000.0,3.68,-74.8,1330000000.0,0.71,25750000000.0,173.63,0.2,7.9,8390000000.000001,7290000000.0,0.27,48.8,55.7,12700000.0,1870000000.0,1870000000.0,0.12,66.14,15310000.0,1.07,0.81,16510000.000000002
0,0,BBBY,0,0,0,0,2150000000.0,2600000000.0,6.85,8.95,-0.37,0.17,0.72,0.21,2.96,2.5,4.4,4.64,10.99,12440000000.0,91.69,2.6,4440000000.0,878880000.0,310610000.0,2.29,-60.3,1000000000.0,7.49,1490000000.0,51.4,1.67,21.74,1030000000.0,648660000.0,1.44,15.63,14.84,7130000.0,137470000.0,128919999.99999999,3.84,108.93,44090000.0,6.88,36.82,35840000.0
0,0,MSI,0,0,0,0,23200000000.0,27360000000.0,25.2,16.76,1.43,3.16,,3.73,14.44,13.15,20.9,10.89,,7340000000.0,45.22,15.2,3540000000.0,1900000000.0,966000000.0,5.62,,1250000000.0,7.6,5320000000.0,,1.38,-7.91,1080000000.0,950370000.0,0.86,127.28,125.08,1140000.0,163870000.0,163290000.0,0.4,89.6,3760000.0,3.03,2.53,3790000.0
0,0,SNI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TXN,0,0,0,0,100010000000.0,100850000000.0,19.05,18.44,2.58,6.34,11.2,6.39,13.4,35.35,41.97,23.81,57.73,15780000000.0,16.27,-0.9,10280000000.0,7530000000.0,5540000000.0,5.59,260.2,4230000000.0000005,4.51,5070000000.0,56.35,3.27,9.52,7190000000.0,4480000000.0,1.12,103.46,101.17,6490000.0,938480000.0,936040000.0,0.23,88.06,17960000.0,2.57,1.84,20510000.0
0,0,EL,0,0,0,0,56330000000.0,57460000000.0,35.75,27.95,2.87,3.97,13.11,4.05,19.43,11.49,17.0,11.93,36.79,14190000000.0,38.75,7.0,10860000000.0,2960000000.0,1630000000.0,4.36,365.9,2400000000.0,6.65,3390000000.0,78.26,1.71,11.9,2410000000.0,1760000000.0,0.58,143.77,138.37,2240000.0,218260000.0,215430000.0,0.95,92.06,8780000.0,3.25,3.96,8810000.0
0,0,WYNN,0,0,0,0,13500000000.0,20300000000.0,23.2,15.92,1.41,2.01,6.51,3.02,11.22,8.52,18.75,6.08,55.52,6720000000.0,63.06,4.0,5070000000.0,1810000000.0,572430000.0,5.35,-5.5,2220000000.0,20.68,9440000000.0,520.18,1.4,19.06,961490000.0,-402730000.0,1.38,122.48,118.46,2480000.0,108740000.0,90660000.0,9.8,76.13,6330000.0,2.81,6.81,6580000.0
0,0,IPG,0,0,0,0,8830000000.0,12630000000.0,14.43,11.59,1.63,1.1,3.68,1.57,10.18,7.71,12.92,4.58,25.01,8029999999.999999,20.95,13.3,1740000000.0,1240000000.0,618900000.0,1.59,29.3,673400000.0,1.75,3730000000.0,143.58,1.01,6.24,565100000.0,325140000.0,0.71,22.66,22.71,4900000.0,384910000.0,382350000.0,0.66,104.89,25070000.0,5.22,8.26,20830000.0
0,0,EMR,0,0,0,0,41630000000.0,46380000000.0,18.85,16.52,2.0,2.35,5.06,2.62,12.74,12.83,16.75,9.22,27.57,17740000000.0,28.23,8.7,7460000000.0,3640000000.0,2280000000.0,3.59,18.6,1250000000.0,2.03,5960000000.0,72.03,0.88,13.37,2770000000.0,1810000000.0,1.39,65.95,68.72,4390000.0,614620000.0,610440000.0,0.64,74.18,6910000.0,1.65,1.12,7760000.0
0,0,ACT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
0,0,KMB,0,0,0,0,40190000000.0,47330000000.0,28.95,16.81,6.12,2.17,,2.56,12.25,7.63,17.06,13.28,345.69,18490000000.0,53.12,-0.7,6140000000.0,3860000000.0,1410000000.0,4.03,-33.4,539000000.0,1.57,7520000000.0,,0.77,-0.83,2970000000.0,2200000000.0,0.47,114.81,113.15,2290000.0,344430000.0,343190000.0,0.37,75.78,6890000.0,2.78,1.98,8369999.999999999
0,0,COV,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AMZN,0,0,0,0,831330000000.0,841200000000.0,84.03,42.62,1.41,3.57,19.08,3.61,30.3,4.32,5.33,5.28,28.27,232890000000.0,478.21,19.7,93730000000.0,27760000000.0,10070000000.0,20.14,63.0,41250000000.0,83.98,49290000000.0,113.18,1.1,88.69,30720000000.0,16760000000.000002,1.71,1643.04,1719.33,6090000.0,491200000.0,412080000.0,16.12,57.03,4890000.0,0.9,1.5,5510000.0
0,0,ALXN,0,0,0,0,30120000000.0,31760000000.0,387.27,12.81,0.89,7.29,3.29,7.69,15.88,1.88,39.21,7.36,0.86,4130000000.0,18.55,24.1,3760000000.0,2000000000.0,77600000.0,0.35,,1580000000.0,7.09,3220000000.0,35.18,2.88,41.01,426000000.0,1060000000.0,1.57,123.58,119.7,1800000.0,223470000.0,222970000.0,0.18,97.04,4010000.0,2.16,1.88,3670000.0
0,0,GT,0,0,0,0,4470000000.0,9740000000.0,6.65,6.8,3.75,0.29,0.92,0.63,5.3,4.48,6.87,3.91,14.27,15480000000.0,65.29,-4.8,3460000000.0,1840000000.0,693000000.0,2.89,,801000000.0,3.45,5760000000.0,113.67,1.24,20.95,916000000.0,125750000.0,1.44,19.95,21.65,5560000.0,232200000.0,231230000.0,0.37,92.05,10560000.0,1.72,4.91,9890000.0
0,0,HAS,0,0,0,0,11200000000.0,11660000000.0,50.87,17.77,1.87,2.44,6.36,2.55,15.35,4.81,12.91,7.01,12.3,4580000000.0,36.31,-13.0,2340000000.0,759320000.0,220430000.0,1.74,,1210000000.0,9.59,1700000000.0,97.17,2.42,13.91,646000000.0,576590000.0,1.09,88.55,93.5,1400000.0,126510000.0,116330000.0,8.12,93.89,6440000.0,4.42,6.34,8289999.999999999
0,0,MAC,0,0,0,0,6540000000.0,11560000000.0,103.43,98.02,708.19,6.35,2.06,11.23,17.99,5.83,30.09,2.08,1.93,1030000000.0,7.3,-5.7,661490000.0,642630000.0,58910000.0,0.42,-64.1,102710000.0,0.73,5370000000.0,168.28,0.3,20.89,344310000.0,459540000.0,1.05,44.61,49.68,1440000.0,141160000.0,117180000.0,0.47,104.55,10070000.0,6.62,10.65,8670000.0
0,0,HRS,0,0,0,0,19140000000.0,22720000000.0,22.69,17.91,1.17,2.97,5.61,3.53,14.96,13.44,19.57,8.0,27.04,6450000000.0,54.57,8.5,2250000000.0,1520000000.0,864000000.0,7.16,71.8,343000000.0,2.91,3820000000.0,111.93,1.27,28.97,847000000.0,817370000.0,1.16,154.85,153.85,1140000.0,117830000.0,117340000.0,0.38,92.74,9180000.0,7.51,10.28,6380000.0
0,0,APH,0,0,0,0,28250000000.0,30490000000.0,24.62,21.89,3.69,3.44,7.04,3.72,15.34,14.69,20.58,10.52,30.02,8199999999.999999,27.23,14.4,2650000000.0,1990000000.0,1200000000.0,3.85,,1290000000.0,4.33,3570000000.0,87.86,1.87,13.46,1110000000.0,767240000.0,0.94,89.01,88.29,1450000.0,298090000.0,296700000.0,0.42,99.07,3400000.0,2.6,1.48,3730000.0
0,0,GNW,0,0,0,0,1990000000.0,5700000000.0,16.68,3.31,0.66,0.24,0.16,0.68,7.17,1.41,8.86,0.45,2.01,8430000000.0,16.85,19.4,747000000.0,795000000.0,119000000.0,0.238,,2530000000.0,5.05,4540000000.0,32.0,4.01,24.85,1630000000.0,1230000000.0,0.87,4.5824,4.4401,4510000.0,500760000.0,499250000.0,0.28,65.76,21860000.0,5.45,4.91,19890000.0
0,0,LUV,0,0,0,0,29510000000.0,29450000000.0,12.45,9.72,0.63,1.34,2.99,1.34,6.99,11.22,14.42,7.71,25.29,21970000000.0,38.33,8.5,7080000000.0,4210000000.0,2460000000.0,4.29,-62.6,3690000000.0,6.68,3390000000.0,34.42,0.64,17.83,4890000000.0,2180000000.0,1.74,54.96,55.2,5080000.0,552690000.0,496280000.0,0.3,81.01,9320000.0,1.93,2.09,14300000.0
0,0,SYY,0,0,0,0,34189999999.999996,42590000000.0,23.77,17.66,2.02,0.57,15.77,0.71,12.83,2.48,4.27,8.75,65.59,59650000000.0,114.6,2.5,11090000000.0,3320000000.0,1480000000.0,2.8,-5.9,744810000.0,1.45,8840000000.0,401.43,1.25,4.22,2140000000.0000002,1710000000.0,0.75,65.09,68.02,3390000.0,513460000.00000006,484040000.0,0.21,82.79,12210000.0,2.92,2.53,13740000.0
0,0,LEG,0,0,0,0,5950000000.0,6930000000.0,20.18,16.12,3.44,1.39,5.14,1.62,12.07,7.16,10.52,8.09,26.07,4269999999.9999995,31.79,6.3,888700000.0,573800000.0,305900000.0,2.26,46.0,268100000.00000003,2.05,1170000000.0,100.99,1.87,8.87,440300000.0,230560000.0,1.18,42.63,40.81,1270000.0,130419999.99999999,129690000.0,0.98,81.4,10530000.0,8.51,9.04,10340000.0
0,0,WMB,0,0,0,0,33229999999.999996,56800000000.0,,23.86,3.06,3.83,2.27,6.54,15.53,-1.78,22.24,2.63,1.2,8690000000.0,8.92,-1.1,,3660000000.0,-156000000.0,-0.16,,168000000.0,0.14,22410000000.0,140.11,0.81,12.09,3290000000.0,-1370000000.0,1.41,26.79,26.26,9490000.0,1210000000.0,1210000000.0,0.11,91.73,33450000.000000004,3.99,4.05,41130000.0
0,0,DUK,0,0,0,0,65090000000.0,122860000000.0,23.83,17.15,4.02,2.7,1.49,5.09,12.22,11.06,22.23,2.37,6.14,24120000000.0,34.06,5.4,10760000000.0,10060000000.0,2640000000.0,3.76,-34.0,442000000.0,0.61,57940000000.0,132.18,0.65,60.27,7190000000.0,-2610000000.0,0.16,87.81,84.92,3430000.0,727000000.0,726310000.0,0.07,62.55,13720000.0,4.34,1.96,15120000.0
0,0,MYL,0,0,0,0,14130000000.0,27500000000.0,40.28,5.75,1.22,1.24,1.16,2.4,7.65,3.08,14.96,3.12,2.77,11430000000.0,22.22,-4.9,4570000000.0,3600000000.0,352500000.0,0.68,-79.0,449200000.0,0.87,13820000000.0,113.57,1.39,23.59,2340000000.0,1640000000.0,1.58,29.91,32.88,5200000.0,515950000.00000006,512450000.00000006,0.7,87.44,6850000.0,1.55,1.53,6830000.0
0,0,EA,0,0,0,0,28680000000.0,24980000000.0,20.84,21.9,2.49,5.42,5.39,4.72,14.69,26.77,29.39,11.11,30.05,5290000000.0,17.4,11.1,3870000000.0,1700000000.0,1420000000.0,4.59,,5160000000.0,17.23,994000000.0,18.6,2.99,17.75,1560000000.0,246380000.0,1.37,94.05,97.85,7470000.0,299600000.0,298020000.0,0.52,96.94,11850000.0,1.1,3.93,8770000.0
0,0,LLL,0,0,0,0,16520000000.0,19000000000.0,16.5,16.39,1.92,1.61,2.81,1.86,14.14,9.81,10.77,5.25,14.85,10240000000.0,130.5,7.7,2710000000.0,1340000000.0,800000000.0,12.62,-22.1,1070000000.0000001,13.43,3360000000.0,56.9,1.97,74.1,1030000000.0,765880000.0,1.16,199.18,197.31,79310000.0,79310000.0,78890000.0,0.3,83.32,2940000.0,4.34,4.22,2590000.0
0,0,EFX,0,0,0,0,13270000000.0,15760000000.0,44.5,17.47,10.13,3.89,4.27,4.62,21.18,8.79,12.56,3.72,9.58,3410000000.0,28.34,-0.4,,744300000.0,299800000.0,2.47,-85.1,223600000.0,1.85,2640000000.0,83.52,1.09,25.77,672200000.0,336560000.0,1.48,106.55,111.86,1240000.0,120700000.0,119890000.0,0.5,95.76,4850000.0,3.81,5.11,4480000.0
0,0,TE,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,IVZ,0,0,0,0,7730000000.0,14290000000.0,9.1,7.58,2.85,1.45,0.9,2.69,9.6,16.61,25.33,2.69,9.53,5310000000.0,12.89,-8.7,1800000000.0,1490000000.0,882800000.0,2.14,-72.0,1830000000.0,4.62,7630000000.0,81.81,8.22,21.6,828800000.0,2710000000.0,1.54,18.7,20.42,4960000.0,397070000.0,390680000.0,1.54,87.73,12360000.0,2.55,3.45,13040000.0
0,0,NOV,0,0,0,0,10810000000.0,12230000000.0,,33.55,3.27,1.28,0.78,1.45,13.57,-0.37,2.5,0.66,-0.16,8449999999.999999,22.36,21.8,1440000000.0,901000000.0,-31000000.0,-0.08,,1430000000.0,3.72,2710000000.0,19.52,3.11,36.04,521000000.0,543750000.0,1.51,29.31,35.05,4120000.0,383430000.0,382180000.0,0.35,96.85,14980000.0,3.78,4.39,14090000.0
0,0,TWC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,TRV,0,0,0,0,34950000000.0,37260000000.0,14.3,11.26,0.7,1.15,1.53,1.23,9.05,8.33,10.94,1.99,10.82,30280000000.0,113.25,4.6,7610000000.0,4120000000.0,2500000000.0,9.28,12.7,4360000000.0,16.55,6560000000.0,28.67,0.39,86.85,4380000000.0,10700000000.0,1.01,126.97,126.51,1600000.0,263390000.0,256550000.0,0.47,81.67,3100000.0,2.09,1.15,3070000.0
0,0,CF,0,0,0,0,9200000000.0,16170000000.000002,33.29,13.62,0.29,2.08,3.11,3.65,10.04,6.55,16.32,3.46,6.89,4430000000.0,19.04,3.0,,1610000000.0,290000000.0,1.24,-89.5,682000000.0,3.06,4700000000.0,81.97,1.81,13.27,1500000000.0,952250000.0,0.37,42.79,46.7,2810000.0,222890000.0,221500000.0,6.01,18.92,7820000.0,2.91,4.25,7730000.0
0,0,VNO,0,0,0,0,13790000000.0,25320000000.0,33.73,43.24,2.76,6.34,3.62,11.65,25.13,20.69,27.84,2.19,7.1,2170000000.0,11.43,2.2,1190000000.0,1010000000.0,384150000.0,2.01,155.0,597950000.0,3.14,9900000000.0,168.08,4.27,18.76,802640000.0,416070000.0,1.18,67.81,69.53,1020000.0,190540000.0,177090000.0,9.51,89.87,2410000.0,2.11,1.84,2590000.0
0,0,DHR,0,0,0,0,87980000000.0,96940000000.0,33.55,23.83,3.28,4.42,3.12,4.87,20.12,13.33,17.65,4.65,9.71,19890000000.0,28.39,5.5,11110000000.0,4820000000.0,2650000000.0,3.74,-12.8,787800000.0,1.12,9740000000.0,34.51,1.47,40.22,4019999999.9999995,3010000000.0,0.93,111.63,105.27,3110000.0,701880000.0,655870000.0,11.46,80.37,5240000.0,2.17,0.85,6050000.0
0,0,CNP,0,0,0,0,15120000000.0,21340000000.0,40.77,16.58,3.19,1.43,2.39,2.02,10.15,3.47,8.03,2.14,5.77,10590000000.0,23.59,15.1,2480000000.0,2100000000.0,333000000.0,0.74,-90.7,4770000000.0,9.52,9160000000.0,113.72,2.13,12.61,2140000000.0000002,261750000.0,0.55,30.47,28.66,5290000.0,501190000.0,500210000.0,0.18,84.03,17710000.0,3.58,4.68,18990000.0
0,0,CA,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GWW,0,0,0,0,16829999999.999998,18700000000.0,21.94,15.17,1.22,1.5,8.76,1.67,11.55,6.97,12.15,14.59,41.98,11220000000.0,199.87,5.0,4350000000.0,1620000000.0,776000000.0,13.73,38.2,538000000.0,9.66,2220000000.0,106.07,2.37,34.39,1060000000.0,680880000.0,1.46,302.0,310.8,55860000.0,55860000.0,45110000.0,17.36,79.94,3190000.0,5.59,7.19,3730000.0
0,0,XOM,0,0,0,0,339770000000.0,381080000000.0,16.43,14.66,1.24,1.22,1.77,1.36,9.63,7.46,7.71,3.88,10.9,279330000000.0,65.42,4.5,88580000000.0,39580000000.0,20840000000.0,4.88,-28.4,3040000000.0,0.72,37800000000.0,19.04,0.84,45.27,36010000000.0,11290000000.0,1.04,75.11,78.03,14840000.0,4240000000.0,4230000000.0000005,0.09,55.64,30860000.0,2.33,0.73,31180000.0
0,0,GTN,0,0,0,0,2230000000.0,4090000000.0,9.53,5.88,1.49,2.06,1.67,3.77,9.15,19.44,34.35,6.23,19.34,1080000000.0,12.31,40.5,487730000.0,446820000.0,210800000.0,2.37,-46.7,666980000.0,6.7,2550000000.0,214.73,5.8,13.53,323320000.0,241630000.0,1.44,17.36,17.2,2280000.0,92940000.0,83160000.0,5.21,83.72,5780000.0,8.79,7.16,4970000.0
0,0,AES,0,0,0,0,11540000000.0,31610000000.0,9.63,12.1,1.69,1.07,3.6,2.94,9.37,11.2,22.09,4.52,25.53,10740000000.0,16.22,-0.8,2570000000.0,3380000000.0,985000000.0,1.81,,1480000000.0,2.23,19300000000.0,340.66,1.14,4.84,2420000000.0,100500000.0,0.83,16.61,15.11,6200000.0,662300000.0,660050000.0,0.64,97.26,10730000.0,2.01,1.83,13580000.0
0,0,LTD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LYB,0,0,0,0,31600000000.0,39920000000.0,7.0,7.03,1.21,0.81,3.08,1.02,6.13,12.02,13.65,12.21,48.57,39000000000.0,100.27,-2.8,,6510000000.0,4690000000.0,12.02,-63.5,1260000000.0,3.39,9450000000.0,90.88,1.92,27.3,5470000000.0,1730000000.0,1.21,86.46,93.79,2570000.0,375700000.0,293980000.0,20.81,74.85,5630000.0,2.07,1.75,5530000.0
0,0,TSLA,0,0,0,0,47760000000.0,59300000000.0,,28.93,1.4,2.23,9.69,2.76,36.27,-4.55,-1.18,-0.54,-17.79,21460000000.0,125.85,119.7,4040000000.0,1630000000.0,-976090000.0,-5.72,,3690000000.0,21.34,13830000000.0,219.01,0.83,28.52,2100000000.0,-923320000.0,0.05,308.42,314.38,7900000.0,172720000.0,126570000.0,24.86,62.7,25490000.0,3.28,,26270000.0
0,0,BTU,0,0,0,0,3440000000.0,3820000000.0,7.18,29.45,-0.91,0.62,1.03,0.69,3.05,11.59,10.77,4.81,18.17,5580000000.0,46.79,-8.0,1510000000.0,1250000000.0,518100000.0,4.43,-29.5,981900000.0,9.07,1370000000.0,39.6,1.85,30.76,1490000000.0,691510000.0,,32.65,35.07,108270000.0,108270000.0,71590000.0,19.05,6.12,2840000.0,3.21,3.1,5250000.0
0,0,DF,0,0,0,0,310760000.0,1220000000.0,,340.0,1.87,0.04,1.03,0.16,11.36,-4.22,-0.63,-1.32,-68.45,7760000000.0,84.92,-0.3,1660000000.0,107380000.0,-331770000.0,-3.579,,24180000.0,0.26,906340000.0,287.97,1.3,3.31,152960000.0,126730000.0,0.35,4.4609,5.89,1830000.0,91400000.0,90200000.0,11.31,92.29,16219999.999999998,11.16,23.22,13330000.0
0,0,VLO,0,0,0,0,34430000000.0,41660000000.0,11.13,7.09,0.39,0.31,1.56,0.37,6.25,2.8,4.12,5.72,14.7,111410000000.0,261.52,9.8,7610000000.0,6660000000.0,3110000000.0,7.29,-59.8,2980000000.0,7.14,9110000000.0,40.07,1.65,51.88,4370000000.0,753880000.0,1.23,83.02,92.16,4179999.9999999995,424310000.0,415990000.0,0.24,81.64,7230000.0,1.65,1.68,8440000.0
0,0,EXPD,0,0,0,0,12870000000.0,12010000000.0,21.54,19.57,2.17,1.58,6.47,1.48,14.12,7.6,9.79,15.48,31.13,8140000000.000001,46.74,17.6,1070000000.0000001,850580000.0,618200000.0,3.48,7.3,923730000.0,5.38,,,2.06,11.58,572800000.0,473540000.0,0.89,71.53,71.27,1200000.0,171670000.0,170620000.0,0.64,98.31,5140000.0,4.59,3.33,5740000.0
0,0,WM,0,0,0,0,42260000000.0,55840000000.0,22.41,20.9,2.11,2.83,6.74,3.74,13.26,12.91,18.34,7.69,31.22,14910000000.0,34.76,5.2,5670000000.0,4210000000.0,1920000000.0,4.45,-41.2,61000000.0,0.14,10030000000.0,159.75,0.85,14.8,3570000000.0,1580000000.0,0.68,96.98,92.0,1950000.0,423780000.0,422700000.0,0.34,81.47,3980000.0,2.11,0.92,4890000.0
0,0,MKC,0,0,0,0,17940000000.0,22520000000.0,19.4,24.17,2.81,3.32,5.66,4.16,20.88,17.26,17.42,5.71,32.45,5410000000.0,41.13,0.6,2370000000.0,1080000000.0,933400000.0,7.0,21.8,96600000.0,0.73,4700000000.0,147.79,0.74,24.0,821200000.0,523990000.0,0.08,130.49,136.58,1430000.0,122600000.0,129680000.0,0.09,89.33,9300000.0,5.2,,9290000.0
0,0,BEAM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,APOL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,COH,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SHLD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JCI,0,0,0,0,32150000000.0,45080000000.0,14.33,13.98,2.09,1.02,1.6,1.43,9.54,7.25,11.53,4.65,11.9,31560000000.0,34.13,3.0,9380000000.0,4720000000.0,2340000000.0,2.46,54.3,292000000.0,0.32,11910000000.0,55.63,1.03,22.02,2750000000.0,2040000000.0,1.29,33.93,34.21,5080000.0,912710000.0,910020000.0,0.16,92.41,13420000.0,2.84,1.67,12810000.0
0,0,WU,0,0,0,0,7880000000.0,10410000000.0,9.66,9.03,3.06,1.41,,1.86,7.57,15.24,19.86,7.61,,5590000000.0,12.37,-2.6,2290000000.0,1380000000.0,851900000.0,1.87,,973500000.0,2.23,3430000000.0,,0.24,-0.7,821300000.0,-178500000.0,0.79,18.03,18.24,5610000.0,435890000.0,433850000.0,0.39,105.73,30730000.0,4.9,8.79,27090000.0
0,0,AVY,0,0,0,0,9440000000.0,10890000000.0,20.61,14.99,1.39,1.32,9.65,1.52,11.29,6.53,11.23,9.74,46.71,7160000000.0,82.0,1.9,1920000000.0,964700000.0,467400000.0,5.28,,258100000.00000003,3.07,1970000000.0,205.86,1.15,11.27,457900000.0,481280000.0,1.6,102.26,98.98,86710000.0,86710000.0,83480000.0,0.52,90.72,1250000.0,1.82,1.61,1230000.0
0,0,CMI,0,0,0,0,24250000000.0,26260000000.0,11.75,10.48,1.31,1.02,3.31,1.11,8.53,9.01,10.39,8.31,26.63,23770000000.0,146.58,11.9,5740000000.0,3080000000.0,2140000000.0000002,13.15,,1520000000.0,9.69,2480000000.0,29.98,1.54,46.62,2380000000.0,665880000.0,1.33,149.41,143.76,1350000.0,156940000.0,156890000.0,0.25,84.77,2900000.0,2.12,1.76,3810000.0
0,0,BCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,KSU,0,0,0,0,11120000000.0,14060000000.0,17.97,14.38,1.23,4.1,2.31,5.18,10.69,23.12,35.68,6.48,12.59,2710000000.0,26.65,5.1,1300000000.0,1320000000.0,627200000.0,6.13,-70.8,100500000.0,1.0,2690000000.0,52.4,1.42,47.65,945700000.0,144600000.0,1.07,106.88,106.11,1190000.0,100940000.0,100380000.0,0.61,91.52,2160000.0,1.61,2.36,1810000.0
0,0,HST,0,0,0,0,14840000000.0,17250000000.0,13.51,24.2,0.84,2.67,1.96,3.11,11.52,19.57,14.64,4.27,15.49,5550000000.0,7.51,0.8,1570000000.0,1500000000.0,1090000000.0,1.47,229.3,1540000000.0,2.08,3840000000.0,49.87,6.45,10.12,1300000000.0,1090000000.0,1.32,18.37,19.1,7450000.0,740470000.0,733210000.0,1.27,101.17,32490000.000000004,4.28,6.24,22640000.0
0,0,EMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,APC,0,0,0,0,22050000000.0,41110000000.0,36.77,17.79,1.03,1.71,2.54,3.18,5.62,4.76,17.43,3.41,6.08,12910000000.0,25.61,5.2,9170000000.0,7320000000.0,606000000.0,1.2,-89.5,1320000000.0,2.64,17570000000.0,160.59,0.81,17.36,5930000000.0,-396750000.0,1.56,45.65,54.84,5600000.0,499580000.0,498160000.0,0.3,88.96,12950000.0,2.15,2.52,11300000.0
0,0,TGT,0,0,0,0,39660000000.0,50960000000.0,12.61,12.71,1.67,0.53,3.58,0.68,7.57,4.35,5.73,6.33,29.17,74530000000.0,139.59,5.6,20750000000.0,6730000000.0,3240000000.0,6.03,30.1,825000000.0,1.58,13860000000.0,125.09,0.83,21.23,6050000000.0,1640000000.0,1.03,71.6,77.34,5410000.0,521830000.00000006,521179999.99999994,0.14,84.92,24500000.0,5.34,5.04,23860000.0
0,0,PRGO,0,0,0,0,6750000000.0,9440000000.0,52.33,10.51,11.27,1.43,1.19,1.99,10.57,2.77,9.91,2.59,2.21,4730000000.0,34.34,-6.9,1830000000.0,892500000.0,131000000.0,0.95,11.2,560500000.0,4.12,3240000000.0,57.2,1.89,41.71,593000000.0,317350000.0,1.88,47.11,60.55,1870000.0,135860000.0,125620000.0,0.12,87.87,8460000.0,6.65,7.25,6480000.0
0,0,ANN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,AMP,0,0,0,0,18170000000.0,19040000000.0,9.16,7.61,0.45,1.41,3.17,1.47,5.13,16.23,27.17,1.54,36.22,12920000000.0,88.76,0.4,6660000000.0,3710000000.0,2100000000.0,14.2,204.5,3890000000.0,28.73,5230000000.0,93.68,2.6,40.99,2600000000.0,1860000000.0,2.2,125.77,128.93,1060000.0,139600000.0,134830000.0,0.39,86.62,2040000.0,2.02,1.4,1960000.0
0,0,HES,0,0,0,0,17920000000.0,23220000000.0,,54.77,3.42,2.91,1.79,3.77,9.0,-4.58,10.48,1.81,-0.99,6150000000.0,20.63,-1.5,4380000000.0,2580000000.0,-328000000.0,-1.1,,2690000000.0,8.89,6670000000.0,61.3,2.02,33.04,1940000000.0,-111250000.0,2.31,54.79,58.03,4740000.0,303030000.0,251730000.0,11.59,91.01,18000000.0,4.32,6.84,25040000.0
0,0,NYX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PWR,0,0,0,0,5230000000.0,6110000000.0,18.8,10.09,1.07,0.47,1.4,0.55,7.3,2.63,5.29,5.45,8.0,11170000000.0,73.03,25.6,1480000000.0,837210000.0,293350000.0,1.9,-50.0,78690000.0,0.56,1110000000.0,30.68,1.84,25.45,358790000.0,77160000.0,1.44,34.78,33.3,1610000.0,146030000.0,140000000.0,0.59,91.45,6630000.0,4.76,4.96,5850000.0
